category,service_name,description,unit,price,regulation_reference,source_page
Mie Instan,Keutuhan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Kematangan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Derajat asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Boraks dan asam borat (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Formalin,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,24
Mie Instan,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,"Keadaan : Bau, Warna, Rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Boraks,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,24
Mie Kering,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,"Keadaan : Bau, Rasa, Warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Keutuhan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Kematangan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Abu tanpa garam,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Kadar garam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Derajat asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,24
Bihun Instan,Boraks dan asam borat (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Formalin,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Instan,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,"Keadaan : Bau, Warna, Rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Keutuhan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Kematangan,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Abu tanpa garam,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,(kadar garam untuk perhitungan abu),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Derajat asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Boraks dan asam borat (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Formalin,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,25
Bihun Jagung,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,"Keadaan : bau, rasa, warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Sakarin (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Siklamat (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Benzoat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Metil para hidroksi benzoat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Profil para hidroksi benzoat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Bakteri coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,25
Kecap Kedele,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,26
Kecap Kedele,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,"Keadaan : Bau, Rasa, Warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Jumlah padatan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Bahan pengawet : Bensoat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,(kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Identifikasi tomat,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,26
Saos Tomat,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,"Keadaan : Bau, Rasa, Warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Jumlah padatan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Abu tidak larut dalam asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Mikroskopis,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Pewarna (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Pengawet,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Pengental,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Kadar cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Bakteri coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Staphylococcus aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,26
Saos Cabe,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,26
Biskuit,"Keadaan : Bau, Rasa, Warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,26
Biskuit,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,26
Biskuit,Kadar protein,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,26
Biskuit,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,26
Biskuit,Pewarna,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Biskuit,Sakarin (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Biskuit,Siklamat (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,26
Biskuit,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,27
Biskuit,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,27
Biskuit,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Biskuit,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,27
Biskuit,Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,27
Biskuit,Bakteri coliform,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Biskuit,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Keadaan : Bau dan rasa,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Total padatan,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Metil alkohol,,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Asam bensoat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",SO2,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Salisilat,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Zat warna (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Jumlah bakteri,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Bakteri golongan bentuk koli,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Khamir,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,27
"Esen Makanan Dan Minuman,",Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,"Keadaan : Bau, Rasa, Penampakan",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Air,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Lemak susu,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,"Asam lemak bebas, dihitung sebagai",,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Bilangan Reichert Meissel,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Bilangan Polenske,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Garam dapur (NaCl),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Anti oksida,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Stabilizer,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Besi (Fe),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Staphylococcus aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,27
Mentega,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,27
Margarin,"Keadaan : Bau, Rasa, Warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Kadar air,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Kadar Lemak,,per sampel,110000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,"Asam lemak bebas, dihitung sebagai",,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Garam dapur (NaCl),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Vitamin A,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Vitamin D,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Anti oksida,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Pewarna tambahan (kualitatif),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Stabilizer,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Tembaga (Cu),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Seng (Zn),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Kadar cemaran arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Bakteri bentuk koli,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Staphylococcus aureus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Salmonella,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,28
Margarin,Entercocci,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,"Keadaan : bau, warna dan rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Kadar air,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Bilangan asam,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Asam linolenat (asam lemak),,per sampel,500000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Bilangan Peroksida,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Asam lemak bebas sebagai asam laurat,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Bahan tidak tersabunkan,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,28
A. Minyak Goreng,Minyak pelikan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,28
1 Keadaan,c warna (lovibond),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,28
1 Keadaan,Kadar air dan bahan menguap,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
1 Keadaan,palmitat,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,28
1 Keadaan,Bilangan Peroksida,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,28
1 Keadaan,Vitamin A,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,28
1 Keadaan,Minyak pelikan,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,28
1 Keadaan,Cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,bau,,per sampel,15000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Warna (lovibond),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Kadar air dan kotoran,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Bilangan Iod,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Bilangan Penyabunan,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Bilangan Peroksida,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Asam lemak bebas sebagai asam laurat,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Bahan tidak tersabunkan,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Timah (Sn),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
1 Keadaan,Cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,"Keadaan : bau, rasa, warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Air dan senyawa yang menguap,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Bilangan Iod,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Bilangan Penyabunan,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Bilangan Peroksida,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Asam lemak bebas sebagai asam laurat,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Asam lemak,,per sampel,500000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,ALT,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Timbel (Pb),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Tembaga (Cu),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Kadmium (Cd),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Besi (Fe),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,29
D. Minyak Vco,Cemaran Arsen (As),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,"Keadaan : Bentuk, bau, warna",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Serangga dalam semua bentuk stadia,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Jenis pati lain selain pati beras,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Kehalusan lolos ayakan : 80 mesh,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Kadar air (metoda oven),,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Kadar abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Belerang dioksida (SO2),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Silikat,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,pH,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,29
Tepung Beras,Kadmium (Cd),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Beras,Timbel (Pb),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Beras,Raksa (Hg),,per sampel,300000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Beras,Cemaran Arsen (As),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Beras,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Beras,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Beras,Bacillus cereus,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Beras,Kapang,,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,"Keadaan : warna, bau, rasa",,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Benda asing,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Serangga dalam semua bentuk stadia,,per sampel,20000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Jenis pati lain selain pati ketan,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Kehalusan lolos ayakan : 60 mesh,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Kehalusan lolos ayakan : 80 mesh,,per sampel,30000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Air,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Abu,,per sampel,60000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Silikat,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Serat kasar,,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Amilosa,,per sampel,200000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Derajat asam,,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Bahan pengawet,,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Belerang dioksida (SO2),,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Timbel (Pb),,per sampel,90000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Tembaga (Cu),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Seng (Zn),,per sampel,75000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Raksa (Hg),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Cemaran Arsen (As),,per sampel,100000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Angka Lempeng Total (ALT),,per sampel,125000,Pergub Jateng No. 35 Tahun 2024,30
Tepung Ketan,Escherichia coli,,per sampel,150000,Pergub Jateng No. 35 Tahun 2024,30
